,project_id,project_name,project_start_date,project_completion_date,building_id,number,street,borough,postcode,bbl,bin,community_board,council_district,census_tract,nta_-_neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,building_completion_date,reporting_construction_type,extended_affordability_only,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,br1_units,br2_units,br3_units,br4_units,br5_units,br6_units,unknown-br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units
103,67426,RUPPERT HOUSE,2018-06-27T00:00:00,,1065.0,235,EAST 92 STREET,Manhattan,10128.0,1015380021.0,1089874.0,MN-08,5,154.0,MN32,40.782043,-73.94978,40.782309999999995,-73.949469,,Preservation,No,Non Prevailing Wage,139,0,0,0,0,0,0,0,34,89,16,0,0,0,0,139,139,139
104,67426,RUPPERT HOUSE,2018-06-27T00:00:00,,804760.0,222,EAST 93 STREET,Manhattan,10128.0,1015380021.0,1089873.0,MN-08,5,154.0,MN32,40.782965000000004,-73.950061,40.782309999999995,-73.949469,,Preservation,No,Non Prevailing Wage,241,163,0,0,0,1,84,163,158,0,0,0,0,0,0,405,405,405
105,67426,RUPPERT HOUSE,2018-06-27T00:00:00,,805276.0,1779,2 AVENUE,Manhattan,10128.0,1015380021.0,1078601.0,MN-08,5,154.0,MN32,40.782097,-73.94868199999999,40.782309999999995,-73.949469,,Preservation,No,Non Prevailing Wage,107,0,0,0,0,1,0,0,48,45,15,0,0,0,0,108,108,108
106,63367,CUCS. 302-314 W 127TH STREET. KELLY HOTEL,2018-06-26T00:00:00,,982777.0,314,WEST 127 STREET,Manhattan,10027.0,1019530041.0,1085352.0,MN-10,9,215.0,MN03,40.811659000000006,-73.95067900000001,40.811640000000004,-73.951202,,New Construction,No,Prevailing Wage,71,0,45,0,0,1,57,24,31,5,0,0,0,0,117,0,117,117
107,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,49346.0,327,BEEKMAN AVENUE,Bronx,10454.0,2025550023.0,2003670.0,BX-01,8,33.0,BX39,40.808346,-73.91413100000001,40.8085,-73.91434100000001,,Preservation,No,Non Prevailing Wage,5,3,8,0,0,0,0,2,10,0,4,0,0,0,16,0,16,16
108,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,49347.0,328,BEEKMAN AVENUE,Bronx,10454.0,2025540010.0,2003659.0,BX-01,8,33.0,BX39,40.80836,-73.914099,40.808440000000004,-73.91373399999999,,Preservation,No,Non Prevailing Wage,28,11,33,1,0,0,0,18,21,23,11,0,0,0,73,0,73,73
109,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,49352.0,353,BEEKMAN AVENUE,Bronx,10454.0,2025550045.0,2003677.0,BX-01,8,33.0,BX39,40.809021,-73.913719,40.80912,-73.913957,,Preservation,No,Non Prevailing Wage,4,5,7,0,0,0,0,2,10,0,4,0,0,0,16,0,16,16
110,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,60304.0,673,EAST 140 STREET,Bronx,10454.0,2025680045.0,2003815.0,BX-01,8,2702.0,BX39,40.806779,-73.913342,40.80701,-73.913328,,Preservation,No,Non Prevailing Wage,27,2,20,0,0,0,0,5,11,28,5,0,0,0,49,0,49,49
111,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,60306.0,345,CYPRESS AVENUE,Bronx,10454.0,2025540049.0,2003662.0,BX-01,8,33.0,BX39,40.808376,-73.913004,40.80842,-73.913322,,Preservation,No,Non Prevailing Wage,16,4,19,1,0,0,0,8,16,11,5,0,0,0,40,0,40,40
112,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,60308.0,354,CYPRESS AVENUE,Bronx,10454.0,2025710014.0,2091294.0,BX-01,8,33.0,BX39,40.808439,-73.91294599999999,40.808659999999996,-73.912487,,Preservation,No,Non Prevailing Wage,37,10,31,3,0,0,4,22,46,9,0,0,0,0,81,0,81,81
113,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,62843.0,597,EAST 138 STREET,Bronx,10454.0,2025510065.0,2003635.0,BX-01,8,2702.0,BX39,40.806276000000004,-73.916168,40.80657,-73.91617099999999,,Preservation,No,Non Prevailing Wage,17,2,16,0,0,0,0,19,6,5,5,0,0,0,35,0,35,35
114,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,62846.0,613,EAST 138 STREET,Bronx,10454.0,2025510062.0,2003633.0,BX-01,8,2702.0,BX39,40.806135,-73.915839,40.80642,-73.915832,,Preservation,No,Non Prevailing Wage,16,1,11,1,0,0,0,12,6,5,6,0,0,0,29,0,29,29
115,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,62860.0,690,EAST 138 STREET,Bronx,10454.0,2025660010.0,2091290.0,BX-01,8,2702.0,BX39,40.805159,-73.91359,40.80492,-73.913728,,Preservation,No,Non Prevailing Wage,17,2,15,0,0,0,0,12,12,0,10,0,0,0,34,0,34,34
116,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,62986.0,611,EAST 139 STREET,Bronx,10454.0,2025520055.0,2003644.0,BX-01,8,2702.0,BX39,40.806854,-73.915448,40.806909999999995,-73.915015,,Preservation,No,Non Prevailing Wage,21,6,15,2,0,0,0,12,21,10,1,0,0,0,44,0,44,44
117,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,63080.0,636,EAST 140 STREET,Bronx,10454.0,2025520040.0,2003643.0,BX-01,8,2702.0,BX39,40.807276,-73.91456600000001,40.80685,-73.914148,,Preservation,No,Non Prevailing Wage,23,8,18,0,0,0,0,16,22,6,5,0,0,0,49,0,49,49
118,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,63084.0,683,EAST 140 STREET,Bronx,10454.0,2025680076.0,2003821.0,BX-01,8,2702.0,BX39,40.806718,-73.91319399999999,40.80681,-73.912902,,Preservation,No,Non Prevailing Wage,29,19,17,1,0,0,0,8,36,6,16,0,0,0,66,0,66,66
119,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,63173.0,574,EAST 141 STREET,Bronx,10454.0,2025530009.0,2091273.0,BX-01,8,2702.0,BX39,40.808639,-73.915847,40.80833,-73.91575,,Preservation,No,Non Prevailing Wage,8,8,13,0,0,0,0,0,12,17,0,0,0,0,29,0,29,29
120,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,63176.0,592,EAST 141 STREET,Bronx,10454.0,2025530019.0,2091274.0,BX-01,8,2702.0,BX39,40.808248,-73.91493,40.80802,-73.91503900000001,,Preservation,No,Non Prevailing Wage,15,2,12,0,0,0,0,1,19,9,0,0,0,0,29,0,29,29
121,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,63177.0,593,EAST 141 STREET,Bronx,10454.0,2025550003.0,2003664.0,BX-01,8,33.0,BX39,40.808251,-73.914887,40.80842,-73.914652,,Preservation,No,Non Prevailing Wage,18,8,15,2,0,0,0,9,6,19,9,0,0,0,43,0,43,43
122,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,63178.0,600,EAST 141 STREET,Bronx,10454.0,2025530023.0,2091278.0,BX-01,8,2702.0,BX39,40.808144,-73.914681,40.80791,-73.91476800000001,,Preservation,No,Non Prevailing Wage,23,6,11,0,0,0,0,10,11,19,0,0,0,0,40,0,40,40
123,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,63183.0,619,EAST 141 STREET,Bronx,10454.0,2025540005.0,2003657.0,BX-01,8,33.0,BX39,40.807899,-73.91405300000001,40.80809,-73.91389000000001,,Preservation,No,Non Prevailing Wage,17,6,5,1,0,0,0,6,13,8,2,0,0,0,29,0,29,29
124,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,63184.0,620,EAST 141 STREET,Bronx,10454.0,2025530031.0,2003652.0,BX-01,8,2702.0,BX39,40.807885,-73.914063,40.80768,-73.914233,,Preservation,No,Non Prevailing Wage,17,10,13,2,0,0,0,19,11,12,0,0,0,0,42,0,42,42
125,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,63186.0,625,EAST 141 STREET,Bronx,10454.0,2025540003.0,2003656.0,BX-01,8,33.0,BX39,40.807866,-73.913973,40.807990000000004,-73.913662,,Preservation,No,Non Prevailing Wage,10,6,4,0,0,0,0,4,4,12,0,0,0,0,20,0,20,20
126,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,63187.0,626,EAST 141 STREET,Bronx,10454.0,2025530036.0,2003653.0,BX-01,8,2702.0,BX39,40.80785,-73.913984,40.807520000000004,-73.91385799999999,,Preservation,No,Non Prevailing Wage,23,11,17,2,0,0,0,9,16,23,5,0,0,0,53,0,53,53
127,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,63190.0,666,EAST 141 STREET,Bronx,10454.0,2025680051.0,2003816.0,BX-01,8,2702.0,BX39,40.807517,-73.913197,40.80723,-73.913129,,Preservation,No,Non Prevailing Wage,16,5,8,2,0,0,0,10,6,11,4,0,0,0,31,0,31,31
128,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,63192.0,682,EAST 141 STREET,Bronx,10454.0,2025680054.0,2003817.0,BX-01,8,2702.0,BX39,40.807388,-73.912901,40.807109999999994,-73.91289,,Preservation,No,Non Prevailing Wage,18,7,14,2,0,0,5,9,21,5,1,0,0,0,41,0,41,41
129,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,63193.0,688,EAST 141 STREET,Bronx,10454.0,2025680057.0,2003818.0,BX-01,8,2702.0,BX39,40.807341,-73.912789,40.80701,-73.91265600000001,,Preservation,No,Non Prevailing Wage,20,0,9,1,0,0,0,6,10,14,0,0,0,0,30,0,30,30
130,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,99947.0,592,OAK TERRACE,Bronx,10454.0,2025550013.0,2003665.0,BX-01,8,33.0,BX39,40.80894,-73.91454300000001,40.808859999999996,-73.91494399999999,,Preservation,No,Non Prevailing Wage,19,3,10,0,0,0,0,10,19,1,2,0,0,0,32,0,32,32
131,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,99948.0,593,OAK TERRACE,Bronx,10454.0,2025550030.0,2003672.0,BX-01,8,33.0,BX39,40.808991999999996,-73.91464,40.80922,-73.914676,,Preservation,No,Non Prevailing Wage,21,3,11,3,0,0,0,9,15,13,1,0,0,0,38,0,38,38
132,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,99951.0,601,OAK TERRACE,Bronx,10454.0,2025550028.0,2003671.0,BX-01,8,33.0,BX39,40.808907,-73.914394,40.80914,-73.914448,,Preservation,No,Non Prevailing Wage,13,5,4,2,0,0,0,6,10,7,1,0,0,0,24,0,24,24
133,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,104140.0,324,POWERS AVENUE,Bronx,10454.0,2025720001.0,2091300.0,BX-01,8,33.0,BX39,40.807516,-73.912388,40.80737,-73.912157,,Preservation,No,Non Prevailing Wage,31,3,23,2,0,0,6,23,25,5,0,0,0,0,59,0,59,59
134,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,110462.0,305,ST ANNS AVENUE,Bronx,10454.0,2022670040.0,2000079.0,BX-01,8,39.0,BX39,40.808658,-73.91627700000001,40.808690000000006,-73.916602,,Preservation,No,Non Prevailing Wage,11,4,4,0,0,0,0,0,8,6,5,0,0,0,19,0,19,19
135,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,110468.0,364,ST ANNS AVENUE,Bronx,10454.0,2025560017.0,2003687.0,BX-01,8,33.0,BX39,40.809937,-73.91547,40.80981,-73.915199,,Preservation,No,Non Prevailing Wage,7,2,8,0,0,0,2,8,4,0,3,0,0,0,17,0,17,17
136,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,110470.0,372,ST ANNS AVENUE,Bronx,10454.0,2025560023.0,2003689.0,BX-01,8,33.0,BX39,40.810210999999995,-73.915296,40.8102,-73.91494499999999,,Preservation,No,Non Prevailing Wage,8,3,8,1,0,0,1,3,10,0,6,0,0,0,20,0,20,20
137,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,110908.0,576,ST MARYS STREET,Bronx,10454.0,2025560027.0,2003690.0,BX-01,8,33.0,BX39,40.810297999999996,-73.91466700000001,40.8101,-73.91474699999999,,Preservation,No,Non Prevailing Wage,6,6,3,0,0,0,0,6,2,3,4,0,0,0,15,0,15,15
138,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,806284.0,348,BEEKMAN AVENUE,Bronx,10454.0,2025540018.0,2003660.0,BX-01,8,33.0,BX39,40.808969,-73.913726,40.808859999999996,-73.91349100000001,,Preservation,No,Non Prevailing Wage,12,6,13,0,0,0,0,10,12,0,9,0,0,0,31,0,31,31
139,65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00,,806285.0,352,BEEKMAN AVENUE,Bronx,10454.0,2025540018.0,2003660.0,BX-01,8,33.0,BX39,40.809049,-73.913679,40.808859999999996,-73.91349100000001,,Preservation,No,Non Prevailing Wage,19,3,14,0,0,0,0,15,17,0,4,0,0,0,36,0,36,36
140,65772,820-836 GLENMORE AVE,2018-06-26T00:00:00,,982789.0,820-836,GLENMORE AVENUE,Brooklyn,11208.0,3040060013.0,3089007.0,BK-05,37,1192.0,BK82,40.675563000000004,-73.87988100000001,40.67537,-73.879643,,New Construction,No,Non Prevailing Wage,0,12,0,0,0,0,0,2,10,0,0,0,0,0,12,0,12,79
141,65773,2437 PITKIN AVENUE,2018-06-26T00:00:00,,984228.0,2437,PITKIN AVENUE,Brooklyn,11208.0,3040030035.0,3319656.0,BK-05,37,1166.0,BK82,40.673905,-73.88234200000001,40.67412,-73.882479,,New Construction,No,Non Prevailing Wage,0,6,0,0,0,0,0,3,3,0,0,0,0,0,6,0,6,32
142,61837,9 FORT WASHINGTON AVENUE CLUSTER,2018-06-25T00:00:00,,21861.0,9,FT WASHINGTON AVENUE,Manhattan,10032.0,1021360047.0,1063314.0,MN-12,7,247.0,MN36,40.835584000000004,-73.944496,40.83542,-73.94471300000001,,Preservation,No,Non Prevailing Wage,0,0,0,25,0,0,0,6,11,8,0,0,0,0,0,25,25,25
143,61837,9 FORT WASHINGTON AVENUE CLUSTER,2018-06-25T00:00:00,,42786.0,609,WEST 158 STREET,Manhattan,10032.0,1021360005.0,1063303.0,MN-12,7,247.0,MN36,40.835014,-73.945222,40.83514,-73.94491500000001,,Preservation,No,Non Prevailing Wage,0,0,0,25,0,0,0,0,17,8,0,0,0,0,0,25,25,25
144,61837,9 FORT WASHINGTON AVENUE CLUSTER,2018-06-25T00:00:00,,42889.0,518,WEST 161 STREET,Manhattan,10032.0,1021190028.0,1062835.0,MN-12,7,245.0,MN36,40.835673,-73.940983,40.83563,-73.941449,,Preservation,No,Non Prevailing Wage,0,0,0,24,0,0,0,1,13,10,0,0,0,0,0,24,24,24
145,61837,9 FORT WASHINGTON AVENUE CLUSTER,2018-06-25T00:00:00,,43012.0,544,WEST 163 STREET,Manhattan,10032.0,1021220142.0,1062944.0,MN-12,7,245.0,MN36,40.837265,-73.940884,40.83723,-73.941386,,Preservation,No,Non Prevailing Wage,0,0,0,20,0,0,0,1,12,7,0,0,0,0,0,20,20,20
146,63880,PRC TIFFANY STREET,2018-06-25T00:00:00,,984611.0,975,TIFFANY STREET,Bronx,10459.0,2027130002.0,2092008.0,BX-02,17,159.0,BX27,40.822145,-73.894903,40.82178,-73.895211,,New Construction,No,Non Prevailing Wage,46,40,74,0,0,1,11,83,42,25,0,0,0,0,161,0,161,161
147,64252,LINDEN TERRACE BUILDING 1,2018-06-25T00:00:00,,984242.0,2858,LINDEN BOULEVARD,Brooklyn,11208.0,,,BK-05,42,1220.0,BK82,40.670044,-73.858687,,,,New Construction,No,Non Prevailing Wage,48,48,138,0,0,1,38,99,76,22,0,0,0,0,235,0,235,235
148,66556,BEREAN HDFC.HUDMF.FY18,2018-06-25T00:00:00,2018-06-25T00:00:00,374527.0,1481,ST MARKS AVENUE,Brooklyn,11233.0,3014520076.0,3413799.0,BK-16,41,303.0,BK79,40.673494,-73.918516,40.67371,-73.918501,2018-06-25T00:00:00,Preservation,Yes,Non Prevailing Wage,67,8,1,0,0,1,19,58,0,0,0,0,0,0,77,0,77,77
149,66810,NEW LIFE HOMES HDFC.YR15.FY18,2018-06-25T00:00:00,2018-06-25T00:00:00,937837.0,373,DE WITT AVENUE,Brooklyn,11207.0,3038750054.0,3389796.0,BK-05,42,1098.0,BK82,40.656358000000004,-73.896559,40.65638,-73.89638599999999,2018-06-25T00:00:00,Preservation,Yes,Non Prevailing Wage,42,8,4,0,0,1,55,0,0,0,0,0,0,0,55,0,55,55
150,67304,89-15 138TH STREET APARTMENTS,2018-06-25T00:00:00,,550159.0,89-15,138 STREET,Queens,11435.0,4099740035.0,4213683.0,QN-12,24,212.0,QN61,40.701291,-73.81436500000001,40.701570000000004,-73.81421999999999,,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,2,8
152,58623,BRONXVIEW AT SERVIAM,2018-06-22T00:00:00,,976713.0,2885,MARION AVENUE,Bronx,10458.0,2032910004.0,,BX-07,15,40702.0,BX05,40.868482,-73.88506,40.86786,-73.886453,,New Construction,No,Non Prevailing Wage,12,12,67,22,0,1,0,26,66,22,0,0,0,0,114,0,114,114
153,61612,EBENEZER PLAZA PHASE 1A,2018-06-22T00:00:00,,975696.0,94,NEW LOTS AVENUE,Brooklyn,11212.0,3038620001.0,3327047.0,BK-16,42,920.0,BK81,40.657971,-73.901754,40.65764,-73.901325,,New Construction,No,Non Prevailing Wage,40,40,116,0,0,1,19,122,36,20,0,0,0,0,197,0,197,197
154,63172,1618 FULTON STREET,2018-06-22T00:00:00,,974500.0,1618,FULTON STREET,Brooklyn,11213.0,3016990036.0,3319480.0,BK-03,36,271.0,BK61,40.679651,-73.93610600000001,40.67944,-73.936207,,New Construction,No,Non Prevailing Wage,8,21,23,50,0,1,26,46,31,0,0,0,0,0,103,0,103,103
155,63751,MOSHOLU GRAND,2018-06-22T00:00:00,,927005.0,150,VAN CORTLANDT AVENUE EAST,Bronx,,,,BX-07,11,,,,,,,,New Construction,No,Non Prevailing Wage,16,15,97,23,0,1,12,70,44,26,0,0,0,0,152,0,152,152
156,67231,WEST END. 483 WEST END AVE. WEST END INTERGENERATIONAL,2018-06-22T00:00:00,2018-06-22T00:00:00,44024.0,483,WEST END AVENUE,Manhattan,10024.0,1012450070.0,1033820.0,MN-07,6,171.0,MN12,40.787071999999995,-73.9792,40.78718,-73.979452,2018-06-22T00:00:00,Preservation,Yes,Non Prevailing Wage,24,0,16,0,0,0,40,0,0,0,0,0,0,0,40,0,40,40
159,67305,88 HART STREET,2018-06-22T00:00:00,,966625.0,88,HART STREET,Brooklyn,11206.0,3017710011.0,3322100.0,BK-03,36,261.0,BK75,40.693249,-73.948022,40.69301,-73.948094,,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,10
160,62210,CEDAR MANOR MUTUAL HOUSING CORP.HRP.FY18,2018-06-21T00:00:00,,564090.0,116-51,157 STREET,Queens,11434.0,4122350002.0,4457746.0,QN-12,28,278.0,QN76,40.684426,-73.785387,40.684909999999995,-73.784949,,Preservation,No,Non Prevailing Wage,5,66,0,0,0,1,1,8,48,15,0,0,0,0,0,72,72,72
161,62210,CEDAR MANOR MUTUAL HOUSING CORP.HRP.FY18,2018-06-21T00:00:00,,810950.0,116-11,157 STREET,Queens,11434.0,4122350002.0,4457744.0,QN-12,28,278.0,QN76,40.684985,-73.786301,40.684909999999995,-73.784949,,Preservation,No,Non Prevailing Wage,56,16,0,0,0,0,1,8,47,16,0,0,0,0,0,72,72,72
162,62210,CEDAR MANOR MUTUAL HOUSING CORP.HRP.FY18,2018-06-21T00:00:00,,810951.0,116-31,157 STREET,Queens,11434.0,4122350002.0,4457745.0,QN-12,28,278.0,QN76,40.684740000000005,-73.785898,40.684909999999995,-73.784949,,Preservation,No,Non Prevailing Wage,4,68,0,0,0,0,1,8,47,16,0,0,0,0,0,72,72,72
163,64436,1755 WATSON AVENUE,2018-06-21T00:00:00,,984304.0,1111,COMMONWEALTH AVENUE,Bronx,10472.0,,,BX-09,18,70.0,BX55,40.82802,-73.867385,,,,New Construction,No,Non Prevailing Wage,23,32,67,0,0,1,27,50,29,17,0,0,0,0,123,0,123,123
164,64436,1755 WATSON AVENUE,2018-06-21T00:00:00,,984305.0,1115,COMMONWEALTH AVENUE,Bronx,10472.0,,,BX-09,18,70.0,BX55,40.828125,-73.86740999999999,,,,New Construction,No,Non Prevailing Wage,15,18,35,0,0,0,30,38,0,0,0,0,0,0,68,0,68,68
165,64436,1755 WATSON AVENUE,2018-06-21T00:00:00,,984306.0,1120,ROSEDALE AVENUE,Bronx,10472.0,,,BX-09,18,70.0,BX55,40.828084000000004,-73.868368,,,,New Construction,No,Non Prevailing Wage,28,31,75,0,0,1,26,48,55,6,0,0,0,0,135,0,135,135
166,67306,94 SOUTH 4TH STREET,2018-06-21T00:00:00,,947629.0,94,SOUTH 4 STREET,Brooklyn,11249.0,3024430011.0,3422316.0,BK-01,34,549.0,BK73,40.712326000000004,-73.96412,40.71215,-73.9643,,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,7
169,48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00,,1182.0,2086,2 AVENUE,Manhattan,10029.0,1016780001.0,1081081.0,MN-11,8,170.0,MN33,40.791363,-73.941885,40.79077,-73.940777,,Preservation,No,Non Prevailing Wage,0,118,0,0,0,0,1,19,78,20,0,0,0,0,0,118,118,118
170,48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00,,1946.0,1925,3 AVENUE,Manhattan,10029.0,1016560001.0,1080689.0,MN-11,8,170.0,MN33,40.791666,-73.944594,40.79177,-73.943062,,Preservation,No,Non Prevailing Wage,0,114,0,0,0,0,1,19,75,19,0,0,0,0,0,114,114,114
171,48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00,,804638.0,225,EAST 106 STREET,Manhattan,10029.0,1016560001.0,1080691.0,MN-11,8,170.0,MN33,40.791073,-73.943475,40.79177,-73.943062,,Preservation,No,Non Prevailing Wage,0,116,0,0,0,0,1,19,77,19,0,0,0,0,0,116,116,116
172,48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00,,804639.0,315,EAST 106 STREET,Manhattan,10029.0,1016780001.0,1081083.0,MN-11,8,170.0,MN33,40.790265000000005,-73.941561,40.79077,-73.940777,,Preservation,No,Non Prevailing Wage,1,113,4,0,0,0,1,19,79,19,0,0,0,0,0,118,118,118
173,48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00,,804640.0,325,EAST 106 STREET,Manhattan,10029.0,1016780001.0,1081085.0,MN-11,8,170.0,MN33,40.790085999999995,-73.941139,40.79077,-73.940777,,Preservation,No,Non Prevailing Wage,1,116,1,0,0,0,0,19,78,21,0,0,0,0,0,118,118,118
174,48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00,,804647.0,324,EAST 108 STREET,Manhattan,10029.0,1016780001.0,1081080.0,MN-11,8,170.0,MN33,40.791403,-73.940332,40.79077,-73.940777,,Preservation,No,Non Prevailing Wage,0,117,1,0,0,0,1,19,78,20,0,0,0,0,0,118,118,118
175,48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00,,804648.0,334,EAST 108 STREET,Manhattan,10029.0,1016780001.0,1081079.0,MN-11,8,170.0,MN33,40.791244,-73.93995699999999,40.79077,-73.940777,,Preservation,No,Non Prevailing Wage,0,115,3,0,0,0,1,19,80,18,0,0,0,0,0,118,118,118
176,48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00,,804717.0,211,EAST 106 STREET,Manhattan,10029.0,1016560001.0,1080690.0,MN-11,8,170.0,MN33,40.79137,-73.944179,40.79177,-73.943062,,Preservation,No,Non Prevailing Wage,0,115,0,0,0,0,1,19,76,19,0,0,0,0,0,115,115,115
177,48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00,,804823.0,2065,1 AVENUE,Manhattan,10029.0,1016780001.0,1081084.0,MN-11,8,170.0,MN33,40.790017,-73.93979200000001,40.79077,-73.940777,,Preservation,No,Non Prevailing Wage,0,118,0,0,0,0,1,19,77,21,0,0,0,0,0,118,118,118
178,48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00,,804824.0,2075,1 AVENUE,Manhattan,10029.0,1016780001.0,1081078.0,MN-11,8,170.0,MN33,40.790376,-73.939532,40.79077,-73.940777,,Preservation,No,Non Prevailing Wage,0,117,1,0,0,0,1,19,78,20,0,0,0,0,0,118,118,118
179,48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00,,805279.0,2075,SECOND AVENUE,Manhattan,10029.0,1016560001.0,1084322.0,MN-11,8,170.0,MN33,40.791067,-73.942128,40.79177,-73.943062,,Preservation,No,Non Prevailing Wage,0,116,0,0,0,0,1,19,76,20,0,0,0,0,0,116,116,116
180,48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00,,805280.0,2078,SECOND AVENUE,Manhattan,10029.0,1016780001.0,1081082.0,MN-11,8,170.0,MN33,40.791036,-73.94212399999999,40.79077,-73.940777,,Preservation,No,Non Prevailing Wage,0,116,2,0,0,0,1,19,79,19,0,0,0,0,0,118,118,118
181,48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00,,805281.0,2081,SECOND AVENUE,Manhattan,10029.0,1016560001.0,1080693.0,MN-11,8,170.0,MN33,40.791371000000005,-73.941907,40.79177,-73.943062,,Preservation,No,Non Prevailing Wage,0,114,0,0,0,0,0,19,76,19,0,0,0,0,0,114,114,114
182,48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00,,805394.0,1945,THIRD AVENUE,Manhattan,10029.0,1016560001.0,1080688.0,MN-11,8,170.0,MN33,40.792374,-73.944073,40.79177,-73.943062,,Preservation,No,Non Prevailing Wage,0,115,0,0,0,0,1,19,76,19,0,0,0,0,0,115,115,115
183,64793,148-31 90TH AVE.,2018-06-20T00:00:00,,977056.0,148-31,90 AVENUE,Queens,11435.0,4096810085.0,,QN-12,24,240.0,QN61,40.703334000000005,-73.806836,40.703829999999996,-73.80605200000001,,New Construction,No,Non Prevailing Wage,0,0,18,0,0,0,1,10,7,0,0,0,0,0,18,0,18,90
184,64796,127 WEST 43 ST | WOODSTOCK,2018-06-20T00:00:00,,32960.0,127,WEST 43 STREET,Manhattan,10036.0,1009960014.0,1022613.0,MN-05,4,119.0,MN17,40.755873,-73.984454,40.75629,-73.984876,,Preservation,No,Non Prevailing Wage,0,281,10,0,0,0,291,0,0,0,0,0,0,0,291,0,291,291
